lon,lat,GEOID,capacity
-78.9390334,38.2781364,51015,0
-76.9375687,36.6744791,51620,0
-79.4091964,36.5644841,51590,4
-76.2913302,36.850098,51710,210
-77.4077974,37.3466091,51041,60
-77.4758617,37.6340816,51087,80
-77.7798052,38.3752082,51137,64
-79.9737355,37.246308,51770,88
-82.75966,36.853859,51195,8
-79.183912,37.3593436,51680,18
-82.6697361,29.031004,NA,2
-77.2380855,38.8363305,51059,376
-78.4844292,38.0069995,51003,20
-79.8748169,36.7397709,51089,0
-76.4186005,37.0634225,51650,50
