GEOID,3sfca_capacity,2sfca30_capacity
51001,0.8594478303805908,0.00045187528242205153
51003,0.38278399012378816,0.00020324449954628657
51005,2.8262058261720377,0.0016197142361311968
51007,0.21203542506038522,0.0
51009,0.18903935347411654,0.0
51011,0.18903935347411654,0.0
51013,0.4172725259757276,0.00020849360582444174
51015,0.6248449189085872,0.00026650610224638764
51017,0.16860887031139998,0.0
51019,0.13148490416853933,0.0
51021,0.10396257724703509,2.5211201107459305e-05
51023,0.12126966258718104,0.0
51025,8.464720518567342,0.0056822217487037426
51027,0.0,0.0
51029,0.0,0.0
51031,1.6968532442795699,0.0006183743673014012
51033,0.036541190104070136,0.0
51035,0.20600107309251994,0.0
51036,0.1746112082378216,0.0
51037,0.0,0.0
51041,0.12428830758222768,0.0
51043,0.12533092444915653,0.0
51045,0.0,0.0
51047,1.3816894034279752,0.0011487363899710318
51049,0.0,0.0
51051,0.0,0.0
51053,0.35851647799882075,0.0
51057,0.137186991415258,0.0
51059,0.5701934232793323,0.00030660824385947313
51061,0.10138442882035682,0.0
51063,0.4041457599881752,0.0
51065,0.023924645886410707,0.0
51067,0.10397489720549977,0.0
51069,1.1249942504126667,0.00050643130280791
51071,0.4041457599881752,0.0
51073,2.1749031518198074,0.0013516557783284523
51075,0.030232917995240416,0.0
51077,0.007856386196864698,0.0
51079,0.05049709701327441,0.0
51081,0.2717813929338548,0.0
51083,0.5336900192639561,0.0
51085,0.589953688383293,0.00028529847064000306
51087,1.0640088415160742,0.0006254689898201327
51089,2.1499922821212087,0.0011429877700308605
51091,0.0,0.0
51093,0.14526581921638948,0.0
51095,0.11167672007092638,0.0
51097,0.137186991415258,0.0
51099,0.0,0.0
51101,0.08686409075966407,0.0
51103,0.137186991415258,0.0
51105,0.32463402548230347,0.0
51107,0.024894099561051933,0.0
51109,0.023924645886410707,0.0
51111,0.5049975309372563,0.0
51113,0.08892645416863633,0.0
51115,0.137186991415258,0.0
51117,0.5049975309372563,0.0
51119,2.2995152846748006,0.0013516557783284523
51121,0.16197753368266737,0.0
51125,0.023924645886410707,0.0
51127,0.12858786885990448,0.0
51131,0.051273876244296614,0.0
51133,0.0,0.0
51135,0.5049975309372563,0.0
51137,0.08892645416863633,0.0
51139,0.0,0.0
51141,0.1340193395480374,0.0
51143,4.790503268155034,0.001657832264736951
51145,0.12428830758222768,0.0
51147,0.0,0.0
51149,0.21203542506038522,0.0
51153,0.024894099561051933,0.0
51155,6.393302810147793,0.004050809514394965
51157,0.12533092444915653,0.0
51159,0.137186991415258,0.0
51161,1.1922006076209934,0.0006139597035592425
51163,0.12283920922576903,0.0
51165,0.691790944019811,0.00026650610224638764
51167,0.03403191602017487,0.0
51169,0.32463402548230347,0.0
51171,0.10120023629464732,0.0
51173,0.020944151108519785,0.0
51175,0.3461690740185913,0.00013998829188831478
51177,0.15392826245086197,0.0
51179,0.08941118100595695,0.0
51181,0.21203542506038522,0.0
51183,0.2518660703093649,0.0
51185,0.0,0.0
51187,1.1249942504126667,0.00050643130280791
51191,0.5704397351953121,0.0003039667663002178
51193,0.0,0.0
51195,5.4414846176081335,0.002983704383750287
51197,0.1470274422942817,7.792553069578331e-05
51199,0.1598157458267596,0.0
51510,0.4172725259757276,0.00020849360582444174
51520,0.5704397351953121,0.0003039667663002178
51530,0.17882411189275826,0.0
51540,0.5479883176839785,0.00029888896992100964
51550,1.763551633567003,0.0003644416097586201
51570,3.356077106028069,0.0016479693160767709
51580,2.8262058261720377,0.0016197142361311968
51590,11.71828486773561,0.007535601203349777
51595,0.2717813929338548,0.0
51600,0.4172725259757276,0.00020849360582444174
51610,0.4172725259757276,0.00020849360582444174
51620,0.8570891017445281,0.0006363104176741581
51630,0.15392826245086197,0.0
51640,0.20600107309251994,0.0
51650,1.9550750789833269,0.0010967100793221928
51660,1.291832425968029,0.0008237461342161073
51670,3.356077106028069,0.0016479693160767709
51678,0.12283920922576903,0.0
51680,3.168659639185191,0.0019113389534770582
51683,0.024894099561051933,0.0
51685,0.024894099561051933,0.0
51690,2.1499922821212087,0.0011429877700308605
51700,1.2582805216252042,0.0004979425593032295
51710,3.708656628762211,0.002916368584976684
51720,5.4414846176081335,0.002983704383750287
51730,3.2041160119242433,0.0016479693160767709
51735,1.2582805216252042,0.0004979425593032295
51740,2.8420634902138633,0.0016636062958404034
51750,3.2648421062967734,0.0013105560193630767
51760,1.1156355228214248,0.0006254689898201327
51770,1.6933594661468943,0.000902881916998886
51775,1.1922006076209934,0.0006139597035592425
51790,1.220448878027777,0.0008237461342161073
51800,0.15626021054712835,0.0
51810,2.6222028907894006,0.0010987167500426072
51820,0.05049709701327441,0.0
51830,0.11167672007092638,0.0
51840,2.1007850193382427,0.0015653331177699038
